zip;;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
51107;;Am Kaulberg;1;7;2;14;Vingst;80303;18;;
50859;;Am Keuschhof;;;2;54;LÃ¶venich;30802;14;;
51061;;Am Kiefernwald;1;45;2;52;HÃ¶henhaus;90602;19;;
51105;;Am Kielshof;1;33;;;Poll;70110;17;;
51105;;Am Kielshof;35;57;2;32;Poll;70111;17;;
51147;;Am Kindergarten;;;4;8;Wahn;71101;17;;
50765;;Am Kirchberg;;;4;8;Esch/Auweiler;60707;16;;
50997;;Am Kirchhof;1;25;2;20;Meschenich;21301;13;;
50997;;Am Kirchweg;1;13;;;Rondorf;20603;13;;
51109;;Am Klausenberg;1;75;;;BrÃ¼ck;80702;17;;
51109;;Am Klausenberg;;;4;74;BrÃ¼ck;80701;17;;
51109;;Am Klausenberg;;;76;84;BrÃ¼ck;80702;17;;
51105;;Am Kleeacker;1;7;2;8;Poll;70109;17;;
51147;;Am kleinen Busch;15;;4;6;Libur;71301;17;;
50859;;Am Kliepesch;3;15;4;18;Weiden;30709;14;;
50858;;Am Klostergarten;1;17;2;16;Junkersdorf;30603;14;;
51069;;Am Klosterhof;1;35;2;6;DÃ¼nnwald;90703;19;;
51069;;Am Klosterhof;;;10;12;DÃ¼nnwald;90701;19;;
51069;;Am Klosterhof;;;18;;DÃ¼nnwald;90703;19;;
51069;;Am Klosterhof;189;209;;;DÃ¼nnwald;90701;19;;
50765;;Am KÃ¶chhof;7;67;2;50;Esch/Auweiler;60702;16;;
50825;;Am KÃ¶lner Brett;1;;2;18;Ehrenfeld;40119;15;;
50765;;Am KÃ¶lner Weg;1;63;2;56;Esch/Auweiler;60707;16;;
50769;;Am KÃ¶nigsweg;31;;2;20;Merkenich;60101;16;;
50997;;Am Konraderhof;1;5;0;;Rondorf;20601;13;;
51105;;Am Kornfeld;1;3;2;4;Poll;70109;17;;
50997;;Am Kradepohl;1;27;;;Meschenich;21301;13;;
51147;;Am Krausbaum;5;41;4;44;Wahn;71106;17;;
51067;;Am Krausen Baum;1;23;2a;20;Holweide;90413;19;;
50997;;Am Kreuzweg;1;3;;;Meschenich;21304;13;;
50935;;Am Krieler Dom;1;35;2;40;SÃ¼lz;30234;14;;
51149;;Am Krumfingers Hof;5;25;2;14;Westhoven;70201;17;;
50670;;Am KÃ¼mpchenshof;1;13;;;Altstadt/Nord;10311;18;;
50670;;Am KÃ¼mpchenshof;15;21;6;;Neustadt/Nord;10411;18;;
51069;;Am Kunstfeld;1;51;;;DÃ¼nnwald;90704;19;;
51107;;Am Kurtenwaldbach;1;15;2;52;Rath/Heumar;80805;17;;
50769;;Am KutzpfÃ¤dchen;1;11;2;12;FÃ¼hlingen;60202;16;;
51147;;Am Kuxgarten;1;;2;24;Wahn;71104;17;;
51143;;Am Langeler Lido;11;;;;Langel;71501;17;;
50827;;Am Langen Stein;1;11;2;16;Bickendorf;40303;15;;
51069;;Am Leinacker;3;13;4;18;DellbrÃ¼ck;90521;19;;
50996;;Am Lennartzhof;3;47;2;44;Rodenkirchen;20801;13;;
51145;;Am Leuschhof;1;25;2;8e;Urbach;70707;17;;
50933;;Am Lindenweg;7;63;10;76;MÃ¼ngersdorf;30506;14;;
51147;;Am Linder Kreuz;27;93;6;72;Lind;71203;17;;
51147;;Am Linder Kreuz;;;72a;78;Lind;71204;17;;
50769;;Am Lingchen;1;13;2;10a;Worringen;61204;16;;
51107;;Am Lusthaus;1;25;2;32;Rath/Heumar;80804;17;;
51145;;Am Maarhof;1;33;2;28;Urbach;70705;17;;
50997;;Am Magerhof;1;37;2;48;Meschenich;21303;13;;
50667;;Am MalzbÃ¼chel;1;3;2;4;Altstadt/SÃ¼d;10120;13;;
51067;;Am Marienstift;1;39;2;64;Holweide;90412;19;;
51143;;Am Markt;;;4;;ZÃ¼ndorf;71405;17;;
51143;;Am Markt;;;6;6a;ZÃ¼ndorf;71406;17;;
51149;;Am Marktplatz;1;5;;;Ensen;70303;17;;
50859;;Am Mertenshof;1;45;2;112;Widdersdorf;30902;14;;
50735;;Am Molenkopf;1a;15;0;;Niehl;50411;16;;
50935;;Am MÃ¶nchshof;1;9a;2;4;Lindenthal;30318;14;;
50997;;Am Moosberg;1;11;4;22;Immendorf;21202;13;;
50933;;Am Morsdorfer Hof;1;39;6;28;Braunsfeld;30404;14;;
50735;;Am MÃ¼hlen Falder;1;23;4;24;Niehl;50413;16;;
51069;;Am Mutzbach;1;19;;;DÃ¼nnwald;90706;19;;
51069;;Am Mutzbach;;;2;24;DÃ¼nnwald;90707;19;;
50859;;Am Nachtigallental;1;5;;;Weiden;30707;14;;
51107;;Am Narzissenhof;;;2;32;Rath/Heumar;80807;17;;
50996;;Am Neuen Forst;;;2;28;Hahnwald;20702;13;;
50996;;Am Neuen Forst;;;30;54a;Hahnwald;20701;13;;
50937;;Am Neuenhof;1;13;;;SÃ¼lz;30216;14;;
50997;;Am Neuenhof(Rondorf);;;4;6;Rondorf;20601;13;;
50735;;Am Niehler Hafen;;;0;;Niehl;50411;16;;
50733;;Am Nordpark;1;69;6;108;Nippes;50125;15;;
50827;;Am NuÃŸberger Pfad;1;45;2;36;Ossendorf;40602;15;;
50829;;Am NÃ¼ssenberger Hof;1;201;;;Ossendorf;40603;15;;
51061;;Am Oberhof;1;31;8;28;Stammheim;90806;19;;
50735;;Am Ã–lhafen;;;0;;Niehl;50404;16;;
50765;;Am PalmkÃ¤ulchen;1;33a;;;Esch/Auweiler;60703;16;;
50765;;Am PalmkÃ¤ulchen;;;10;70;Esch/Auweiler;60704;16;;
50676;;Am Pantaleonsberg;1;9;2;16;Altstadt/SÃ¼d;10104;13;;
50767;;Am Pescher Holz;1;9;4;18;Pesch;60606;16;;
50933;;Am Petershof;1;9;2;12;MÃ¼ngersdorf;30502;14;;
51061;;Am Pfropfbusch;1;35;;;HÃ¶henhaus;90609;19;;
50827;;Am Pistorhof;1;11a;2;24;Ossendorf;40601;15;;
51061;;Am Plankengarten;3;21;4;28;Stammheim;90806;19;;
50935;;Am Platzhof;1;5;2;6;Lindenthal;30318;14;;
51143;;Am Poppenberg;1;13;2;18;Langel;71502;17;;
51143;;Am Poppenberg;15;49;20;46;Langel;71501;17;;
51069;;Am Portzenacker;1;43;2;34;DÃ¼nnwald;90701;19;;
51069;;Am Puffelskooche;1;29;2;4;DÃ¼nnwald;90706;19;;
51107;;Am Rande;;;4;26;Rath/Heumar;80809;17;;
50859;;Am Randkanal;1;7;2;18;LÃ¶venich;30807;14;;
50859;;Am Rapohl;3;43;2;50;Weiden;30708;14;;
51109;;Am Rehwechsel;3;7;;;BrÃ¼ck;80709;17;;
51069;;Am Reinholdsberg;1;13;2;6;DÃ¼nnwald;90709;19;;
51061;;Am Rheinacker;1;51;2;24;Stammheim;90801;19;;
50999;;Am Rheinberg;5;13;6;12;WeiÃŸ;20904;13;;
51143;;Am Rheinbrauhaus;1;11;2;10;Porz;70607;17;;
50999;;Am Rheinufer;1;23;2;24;SÃ¼rth;21003;13;;
50676;;Am Rinkenpfuhl;11;15;10;16;Altstadt/SÃ¼d;10114;13;;
50676;;Am Rinkenpfuhl;21;57;20;46;Altstadt/SÃ¼d;10115;13;;
51105;;Am Rodderberg;;;2;8;Humboldt/Gremberg;80106;18;;
50997;;Am RodderpfÃ¤dchen;1;27;2;24;Rondorf;20610;13;;
51105;;Am Rolshover Hof;3;25;4;26;Poll;70109;17;;
50858;;Am RÃ¶merhof;;;2;56;Junkersdorf;30605;14;;
50667;;Am RÃ¶merturm;1;27;2;10;Altstadt/Nord;10303;18;;
50997;;Am Rondorfer Pfad;9;;10;38;Meschenich;21304;13;;
50827;;Am Rosengarten;1;97;2;78;Bickendorf;40307;15;;
50827;;Am Rosenhof;1;11;2;10;Bickendorf;40307;15;;
51061;;Am Rosenmaar;1;3;4;22;HÃ¶henhaus;90601;19;;
51109;;Am Rursbruch;1;;;;Merheim;80601;17;;
51109;;Am Rursbruch;1a;11;;;Merheim;80602;17;;
51109;;Am Rursbruch;;;2;2b;Merheim;80601;17;;
51109;;Am Rursbruch;;;2c;20;Merheim;80602;17;;
50668;;Am Salzmagazin;3;7;2;;Altstadt/Nord;10312;18;;
50668;;Am Salzmagazin;;;44;60;Altstadt/Nord;10310;18;;
50999;;Am Sandpfad;;;2;38;WeiÃŸ;20902;13;;
51107;;Am Schauenberg;3;7;2;10;Rath/Heumar;80804;17;;
50765;;Am Scheidweg;7;61;2;98;Esch/Auweiler;60703;16;;
51109;;Am Schildchen;1;43;;;BrÃ¼ck;80706;17;;
51109;;Am Schildchen;;;8;42;BrÃ¼ck;80705;17;;
50765;;Am Schildchen(Esch/Auweiler);1;19;2;14;Esch/Auweiler;60702;16;;
50935;;Am SchloÃŸgarten;1;7;2;8;Lindenthal;30318;14;;
51143;;Am Schmelzofen;1;49;2;16;Porz;70608;17;;
50765;;Am Schmidtgrund;1;65;2;148;Esch/Auweiler;60703;16;;
51067;;Am Schneckenberg;1;19;2;16;Buchheim;90301;19;;
50679;;Am Schnellert;1;;8;;Deutz;10512;18;;
50858;;Am Schulberg;1;31;2;8;Junkersdorf;30608;14;;
50933;;Am Serviesberg;1;17;2;18;MÃ¼ngersdorf;30501;14;;
50996;;Am Sonnenhang;1;9;2;32;Rodenkirchen;20803;13;;
51109;;Am Sonnenhut;31;283;30;54;Merheim;80605;17;;
50933;;Am Sportpark MÃ¼ngersdorf;1;5;2;6;MÃ¼ngersdorf;30505;14;;
51063;;Am Springborn;1;9;12;32;MÃ¼lheim;90121;19;;
51061;;Am Springborn;15;17;36;66;HÃ¶henhaus;90607;19;;
51107;;Am StachelshÃ¤uschen;1;9;2;10;Rath/Heumar;80804;17;;
51061;;Am Stammheimer HÃ¤uschen;;;2;20;Stammheim;90805;19;;
51061;;Am Stammheimer SchloÃŸpark;;;20;;Stammheim;90805;19;;
51067;;Am Steinbergs Weiher;9;51;6;12;Buchheim;90303;19;;
50997;;Am Steinneuerhof;3;;2;62;Rondorf;20601;13;;
50996;;Am StiftswÃ¤ldchen;1;19a;2;20;Hahnwald;20701;13;;
50968;;Am SÃ¼dpark;1;35;2;6;Marienburg;20203;13;;
50968;;Am SÃ¼dpark;37;63;8;;Marienburg;20204;13;;
51145;;Am Tambourskreuz;1;11;;;Urbach;70701;17;;
50999;;Am Tannenhof;1;33;14;16;Rodenkirchen;20814;13;;
50769;;Am Tekelkamp;1;25;;;Worringen;61207;16;;
50735;;Am Tetzerkamp;1;9;2;16;Weidenpesch;50509;16;;
51143;;Am Theise;1;15;2;16;ZÃ¼ndorf;71403;17;;
50999;;Am Treidelweg;1;;8;18;WeiÃŸ;20902;13;;
50676;;Am Trutzenberg;3;33;;;Altstadt/SÃ¼d;10106;13;;
50676;;Am Trutzenberg;;;36;50;Altstadt/SÃ¼d;10105;13;;
50996;;Am Ulrichshof;7;;2;6;Hahnwald;20702;13;;
51145;;Am Urbacher Wall;1;61;2;68;Urbach;70709;17;;
50968;;Am Verteilerkreis;;;0;;Marienburg;20204;13;;
51107;;Am Viereck;1;5;2;8;Rath/Heumar;80809;17;;
50969;;Am Vorgebirgstor;1;43;2;;Zollstock;20507;13;;
50996;;Am Waldpark;1;25;2a;44;Hahnwald;20701;13;;
51069;;Am Waldwinkel;1;21;2;30;DellbrÃ¼ck;90514;19;;
50733;;Am Walzwerk;1;3;2;18;Nippes;50118;15;;
50829;;Am Wassermann;23;31;20;22;Vogelsang;40401;15;;
50676;;Am Weidenbach;21;37;2;24;Altstadt/SÃ¼d;10104;13;;
50676;;Am Weidenbach;39;45;30;;Altstadt/SÃ¼d;10105;13;;
50858;;Am Weidenpesch;1;21;2;16;Junkersdorf;30608;14;;
51143;;Am Weingartsberg;1;107;;;Langel;71504;17;;
51143;;Am Weingartsberg;;;2;54;Langel;71503;17;;
51143;;Am WeiÃŸen Stein;1;21;2;10;Langel;71503;17;;
50999;;Am WeiÃŸer Bogen;;;116;116b;WeiÃŸ;20901;13;;
51105;;Am Weizenacker;7;25;2;16;Poll;70109;17;;
51149;;Am Westhover Berg;1;43;14;26;Westhoven;70205;17;;
51069;;Am Wildpark;1;9;;;DÃ¼nnwald;90708;19;;
51109;;Am Wildwechsel;;;8;18;BrÃ¼ck;80710;17;;
51109;;Am Wildwechsel;;;20;32;BrÃ¼ck;80709;17;;
50999;;Am Wingert;1;49;2;50;WeiÃŸ;20902;13;;
51147;;Am Wolfsgarten;;;2;28;Wahn;71104;17;;
50996;;Am Zehnpfennigshof;1;27;2;32;Hahnwald;20702;13;;
50999;;Am Zehnthof;1;11a;2;10;SÃ¼rth;21009;13;;
51107;;Am Ziegelfeld;1;3;2;12;Rath/Heumar;80808;17;;
50999;;Am Ziegelofen;1;15a;;;SÃ¼rth;21005;13;;
51147;;Am Zinnenkranz;1;11;2;16;Wahn;71103;17;;
51069;;Am Zollhaus;1;19;;;DÃ¼nnwald;90706;19;;
50668;;Am Zuckerberg;1;9;;;Neustadt/Nord;10425;18;;
50668;;Am Zuckerberg;;;2;8;Neustadt/Nord;10424;18;;
50931;;Amalienstr.;1;7;2;6;Lindenthal;30304;14;;
50769;;Amandusstr.;1;65;2;62;Merkenich;60102;16;;
50769;;Amandusstr.;77;;;;Merkenich;60101;16;;
50767;;Amberweg;1;9;2;18;Heimersdorf;60403;16;;
50735;;AmboÃŸstr.;1;15;4;22;Weidenpesch;50507;16;;
51107;;Amorbacher Str.;1;29;2;8;Ostheim;80506;18;;
51145;;AmpÃ¨restr.;1;43;2;28;Porz;70601;17;;
51069;;Amselstr.;1;51;4;14;DÃ¼nnwald;90707;19;;
51069;;Amselstr.;;;20;22;DÃ¼nnwald;90706;19;;
51069;;Amselstr.;73;99;24;100;DÃ¼nnwald;90705;19;;
51149;;Amselstr.(Porz);1;15;2;16;Westhoven;70205;17;;
51149;;Amselstr.(Porz);23;;;;Ensen;70301;17;;
50858;;Amselstr.(Junkersdorf);1;29a;2;24;Junkersdorf;30601;14;;
50765;;Amselweg(Esch/Auweiler);1;21;2;58;Esch/Auweiler;60705;16;;
50997;;Amselweg(Godorf);3;33;;;Godorf;21102;13;;
50735;;Amsterdamer Str.;59;93;36;86;Riehl;50303;16;;
50735;;Amsterdamer Str.;;;92;120;Riehl;50308;16;;
50735;;Amsterdamer Str.;103;155;126;132;Riehl;50307;16;;
50735;;Amsterdamer Str.;165;199;176;192;Niehl;50405;16;;
50735;;Amsterdamer Str.;203;231;194;206a;Niehl;50409;16;;
50735;;Amsterdamer Str.;;;214;238;Niehl;50411;16;;
50735;;Amsterdamer Str.;233;249;;;Niehl;50412;16;;
50735;;Amsterdamer Str.;257;303;;;Niehl;50411;16;;
51149;;Amsterdamer Str.(Porz);1;53;44;;Finkenberg;71602;17;;
51107;;Amtsstr.;5;9;4;22;Vingst;80303;18;;
50827;;An den Birken;1;41;2;34;Bickendorf;40307;15;;
51061;;An den Buchen;1;47;2;34;HÃ¶henhaus;90601;19;;
50668;;An den Dominikanern;1;9;2;8;Altstadt/Nord;10313;18;;
50679;;An den Gelenkbogenhallen;1a;1d;;;Deutz;10501;18;;
50859;;An den Kastanien;1;11;;;Widdersdorf;30902;14;;
50769;;An den Kaulen;1;89;2;80;Worringen;61204;16;;
50769;;An den Kaulen;91;127;82;112;Worringen;61205;16;;
51069;;An den Klostereichen;1;7;2;20;DÃ¼nnwald;90702;19;;
50737;;An den Kreutzmorgen;1;9;4;8;Weidenpesch;50509;16;;
51105;;An den Maien;1;39;2;58;Poll;70101;17;;
51105;;An den Rolshover GÃ¤rten;3;9;2;18;Poll;70102;17;;
50765;;An den Seen;1;5a;;;Esch/Auweiler;60702;16;;
50996;;An den vier Linden;;;2;12;Rodenkirchen;20801;13;;
50999;;An den Weiden;1;19;4;26;SÃ¼rth;21009;13;;
50968;;An der Alteburger MÃ¼hle;1;3;4;16;Marienburg;20201;13;;
50859;;An der Alten Post;;;2;38;Weiden;30711;14;;
50858;;An der Alten Post;15;23;40;46;Weiden;30711;14;;
50678;;An der Basilika St.Severin;1;;0;;Altstadt/SÃ¼d;10111;13;;
50679;;An der Bastion;1a;13;;;Deutz;10511;18;;
50678;;An der BottmÃ¼hle;1;13;;;Altstadt/SÃ¼d;10112;13;;
50678;;An der BottmÃ¼hle;;;4;16;Altstadt/SÃ¼d;10113;13;;
50827;;An der Buchenhecke;1;13;2;;Bickendorf;40309;15;;
51069;;An der Burg;1;9;2;12;DÃ¼nnwald;90706;19;;
50935;;An der Decksteiner MÃ¼hle;1;9;2;10;Lindenthal;30318;14;;
50733;;An der Drehscheibe;1;15;;;Nippes;50106;15;;
50678;;An der Eiche;1;17;;;Altstadt/SÃ¼d;10110;13;;
50933;;An der Eisenbahn;67;;;;MÃ¼ngersdorf;30505;14;;
51109;;An der Fliehburg;1;75;2;64;Merheim;80601;17;;
50735;;An der Flora;1;27;;;Riehl;50304;16;;
50997;;An der Fuhr;1;5;2;4;Meschenich;21304;13;;
50999;;An der Hellfuhr;5;7;2;20;SÃ¼rth;21005;13;;
51061;;An der Joch;1;43;2;74;Stammheim;90805;19;;
50858;;An der Kapelle;;;2;24;Junkersdorf;30606;14;;
51069;;An der Kemperwiese;3;17;2;8;DellbrÃ¼ck;90510;19;;
50968;;An der Kranzmaar;3;31;2;8;Raderthal;20402;13;;
51105;;An der Lenzwiese;1;21;2;4;Humboldt/Gremberg;80106;18;;
50668;;An der Linde;1;33;2;30;Altstadt/Nord;10306;18;;
50739;;An der Ling;1;27;2;46;Longerich;50613;16;;
50676;;An der MalzmÃ¼hle;1;5;2;4;Altstadt/SÃ¼d;10120;13;;
51105;;An der Mergelskaule;1;5;2;14;Poll;70104;17;;
51107;;An der Mollburg;1;73;2;46;Rath/Heumar;80805;17;;
50935;;An der MÃ¼hle;1;9;2;10;Lindenthal;30318;14;;
51143;;An der MÃ¼hle(Langel);;;2;12;Langel;71503;17;;
51069;;An der MÃ¼llerwiese;1;39;2;22;DellbrÃ¼ck;90511;19;;
50668;;An der MÃ¼nze;3;15;6;12;Neustadt/Nord;10423;18;;
51069;;An der Ã–lmÃ¼hle;;;2;48;DellbrÃ¼ck;90518;19;;
51107;;An der Ortskaule;1;13;8;26;Rath/Heumar;80808;17;;
51067;;An der Paradieswiese;1;29;2;12;Holweide;90413;19;;
50677;;An der Pauluskirche;3;7;;;Neustadt/SÃ¼d	;10218;13;;
51105;;An der PulvermÃ¼hle;1;35;2;18;Humboldt/Gremberg;80102;18;;
51107;;An der Rather Burg;1;57;4a;;Rath/Heumar;80803;17;;
50667;;An der Rechtschule;3;;;;Altstadt/Nord;10304;18;;
51107;;An der Rehfurt;1;3;2;20;Rath/Heumar;80805;17;;
50769;;An der RÃ¶merziegelei;;;4;;Worringen;61205;16;;
50859;;An der Ronne;1;29b;2;42;LÃ¶venich;30807;14;;
50859;;An der Ronne;31;71;48;240;LÃ¶venich;30805;14;;
50859;;An der Ronne;89;91;242;274;LÃ¶venich;30801;14;;
51069;;An der Rosenhecke;1;23;;;DellbrÃ¼ck;90514;19;;
51069;;An der Rosenhecke;;;4;8;DellbrÃ¼ck;90515;19;;
51069;;An der Rosenhecke;;;12;36;DellbrÃ¼ck;90514;19;;
51061;;An der Ruthen;1;5;2;6;Stammheim;90805;19;;
50735;;An der Schanz;1;31;2;14;Riehl;50310;16;;
50769;;An der Schnepp;1;17;4;18;Seeberg;60301;16;;
50997;;An der SophienhÃ¶he;1;7;2;12;Rondorf;20609;13;;
51143;;An der Sparkasse;1;;;;Porz;70605;17;;
50829;;An der Steckener Aue;1;25;;;Esch/Auweiler;60701;16;;
51065;;An der Strunde;3;;;;Buchheim;90302;19;;
50996;;An der Wachsfabrik;1;25;2;20;Hahnwald;20701;13;;
51069;;An der WalkmÃ¼hle;9;59;16;92;DÃ¼nnwald;90708;19;;
51067;;An der Wasserburg;1;23;2;18;Holweide;90413;19;;
51145;;An der Weidenkaul;1;13;2;16;Eil;70503;17;;
51143;;An der Wielermaar;1;153;2;154;ZÃ¼ndorf;71404;17;;
50674;;An dr Hahnepooz;;;8;;Altstadt/SÃ¼d;10115;13;;
50667;;An GroÃŸ St.Martin;1;11;2;8;Altstadt/Nord;10305;18;;
50676;;An Lyskirchen;1;13;12;16;Altstadt/SÃ¼d;10101;13;;
50679;;An St. Heinrich;1;;;;Deutz;10509;18;;
51109;;An St.Adelheid;1;5;10;14;NeubrÃ¼ck;80903;18;;
50667;;An St.Agatha;27;39;;;Altstadt/Nord;10304;18;;
51103;;An St.Elisabeth;1;21;4;26;HÃ¶henberg;80406;18;;
50739;;An St.Franziskus;;;2;;BilderstÃ¶ckchen;50702;15;;
50678;;An St.Katharinen;1;;2;16;Altstadt/SÃ¼d;10108;13;;
50931;;An St.Laurentius;1;;4;6;Lindenthal;30304;14;;
50678;;An St.Magdalenen;1;21;2;32;Altstadt/SÃ¼d;10111;13;;
51143;;An St.Marien;1;29;2;14;ZÃ¼ndorf;71407;17;;
51067;;An St.Theresia;1;;2;4;Buchheim;90301;19;;
51063;;An St.Urban;1;5;;;MÃ¼lheim;90102;19;;
50678;;An Zint Jan;1;;0;;Altstadt/SÃ¼d;10108;13;;
50968;;Andernacher Str.;1;9;2;12;Marienburg;20204;13;;
51067;;Andersenstr.;5a;69;2;52;Holweide;90404;19;;
51063;;Andreaestr.;1;29;2;38;MÃ¼lheim;90105;19;;
51061;;Andreasberger Weg;1;5;2;4;HÃ¶henhaus;90605;19;;
51065;;Andreas-Gryphius-Str.;1;11;2;26;Buchheim;90307;19;;
51109;;Andreas-Hermes-Str.;1;5;4;;NeubrÃ¼ck;80904;18;;
50667;;Andreaskloster;5;;6;14;Altstadt/Nord;10313;18;;
50829;;Andreas-Muhr-Str.;1;;2;;BocklemÃ¼nd/Mengenich;40501;15;;
50765;;Andreasstr.;1;13;2;14;Esch/Auweiler;60705;16;;
50999;;Andreasweg;1;39;;;WeiÃŸ;20905;13;;
51149;;AndrÃ©-CitroÃ«n-Str.;1;33;18;;Westhoven;70204;17;;
51069;;Anemonenweg;3;23;2;38;DellbrÃ¼ck;90501;19;;
50858;;Anemonenweg(Junkersdorf);1;27;4;26;Junkersdorf;30603;14;;
51109;;Anisweg;1;93;2;46;Merheim;80605;17;;
51143;;Ankergasse;1;19;;;ZÃ¼ndorf;71402;17;;
51143;;Ankergasse;;;2;8;ZÃ¼ndorf;71401;17;;
50676;;Ankerstr.;1;25;6;10;Altstadt/SÃ¼d;10102;13;;
51065;;Annabergstr.;1;11;2;10;Buchheim;90307;19;;
50765;;Anna-Langohr-Weg;;;2;20;Volkhoven/Weiler;60803;16;;
50678;;Anna-Schneider-Steig;1;21;22;;Altstadt/SÃ¼d;10109;13;;
50968;;Annastr.;1;77;12;74;Raderberg;20301;13;;
51149;;Annastr.(Ensen);1;35;8;14;Ensen;70306;17;;
51109;;Annette-Kolb-Str.;1;21;2;16;NeubrÃ¼ck;80906;18;;
50678;;Annostr.;1;27;2;22;Altstadt/SÃ¼d;10112;13;;
50678;;Annostr.;35;55;46;108;Altstadt/SÃ¼d;10110;13;;
51103;;Ansbacher Str.;1;31;2;40;Vingst;80305;18;;
50825;;Ansgarplatz;1;5;;;Neuehrenfeld;40218;15;;
50825;;Ansgarstr.;;;2;6;Neuehrenfeld;40219;15;;
50825;;Ansgarstr.;5;45;;;Neuehrenfeld;40218;15;;
51107;;Ansgarstr.(Rath/Heumar);1;29;2;60;Rath/Heumar;80810;17;;
50769;;Ansteler Weg;1;19;2;20;Worringen;61202;16;;
50937;;Anton-Antweiler-Str.;;;4;30;SÃ¼lz;30218;14;;
51105;;Antoniastr.;1;5;;;Kalk;80209;18;;
50667;;Antoniterstr.;;;8;16;Altstadt/Nord;10304;18;;
50859;;Antoniterstr.(LÃ¶venich);1;21;2;10a;LÃ¶venich;30807;14;;
51145;;Antoniusstr.;1;17;2;16;Urbach;70705;17;;
50667;;Antonsgasse;1;9;;;Altstadt/Nord;10302;18;;
50769;;Anton-Tannenbaum-Str.;;;2;28;Worringen;61201;16;;
50672;;Antwerpener Str.;1;63;2;52;Neustadt/Nord;10408;18;;
50825;;Apenrader Str.;1;25;2;42;Neuehrenfeld;40220;15;;
51103;;Apoldaer Weg;;;2;10;HÃ¶henberg;80404;18;;
50672;;Apostelnkloster;;;2;;Altstadt/Nord;10301;18;;
50672;;Apostelnkloster;17;21;;;Altstadt/Nord;10302;18;;
50667;;Apostelnstr.;1;29;2;52;Altstadt/Nord;10302;18;;
50667;;Appellhofplatz;1;9;;;Altstadt/Nord;10302;18;;
50667;;Appellhofplatz;27;33;;;Altstadt/Nord;10303;18;;
51107;;Appenweierstr.;1;15;2;18;Ostheim;80504;18;;
50670;;Aquinostr.;1;31;2;18;Neustadt/Nord;10413;18;;
51065;;Archimedesstr.;25;69;2;74;Buchforst;90201;19;;
50765;;Arembergstr.;1;83;2;60;Blumenberg;61003;16;;
50769;;Arenzhofstr.;1;61a;8;52;FÃ¼hlingen;60202;16;;
50679;;Arminiusstr.;1;21;2;24;Deutz;10504;18;;
50676;;Arndtstr.;1;5;2;16;Altstadt/SÃ¼d;10114;13;;
50996;;Arndtstr.(Rodenkirchen);3;15a;2;14;Rodenkirchen;20806;13;;
50858;;Arndtstr.(Weiden);5;49;2;56;Weiden;30705;14;;
51109;;Arnikaweg;3;;2;24;Merheim;80605;17;;
50825;;Arnimstr.;1;93;2;92;Neuehrenfeld;40214;15;;
50825;;Arnimstr.;95;137;94;134;Neuehrenfeld;40219;15;;
50931;;Arno-Holz-Str.;29;35;20;30;Lindenthal;30307;14;;
50678;;Arnold-Overzier-Str.;1;7;2;6;Altstadt/SÃ¼d;10113;13;;
50679;;Arnoldsstr.;1;41;2;28;Deutz;10510;18;;
50678;;Arnold-von-Siegen-Str.;3;;;;Altstadt/SÃ¼d;10108;13;;
51065;;Arnsberger Str.;9;11;2;34;Buchheim;90305;19;;
51103;;ArnstÃ¤dter Weg;;;2;6;HÃ¶henberg;80403;18;;
50937;;Arnulfstr.;1;19;2;14;SÃ¼lz;30207;14;;
50937;;Arnulfstr.;21;33;18;30;SÃ¼lz;30208;14;;
51061;;Arthur-Hantzsch-Str.;1;33;2;54;Flittard;90904;19;;
51147;;Artilleriestr.;1;47;2;94;Wahnheide;71001;17;;
50739;;Artushof;1;5;2;12;Mauenheim;50202;16;;
50767;;Asbacher Weg;1;23;2;28;Heimersdorf;60405;16;;
50937;;Asbergplatz;1;13;2;12;SÃ¼lz;30216;14;;
50937;;Asbergstr.;1;5;2;4;SÃ¼lz;30216;14;;
51067;;AschenbrÃ¶delweg;1;21;2;20;DellbrÃ¼ck;90522;19;;
50997;;Aschenputtelweg;1;11;;;Rondorf;20607;13;;
50735;;Astaweg;1;3;2;10;Niehl;50414;16;;
50769;;Asternweg;1;13;2;;Seeberg;60302;16;;
50769;;Asternweg;;;6;32;Seeberg;60301;16;;
51143;;Asternweg(ZÃ¼ndorf);1;41;2;50;ZÃ¼ndorf;71410;17;;
51109;;Astrid-Lindgren-Allee;1;71;10;34;BrÃ¼ck;80707;17;;
50999;;Astridstr.;1;11;2;14;Rodenkirchen;20813;13;;
50765;;Athener Ring;1;;10;30;Chorweiler;60902;16;;
51109;;Attendorner Str.;1;43;2;30;Merheim;80606;17;;
50679;;Auenweg;17;125;;;Deutz;10501;18;;
51063;;Auenweg;173;195;;;MÃ¼lheim;90102;19;;
50996;;Auenweg(Rodenkirchen);1;67;;;Rodenkirchen;20806;13;;
50996;;Auenweg(Rodenkirchen);;;2;10;Rodenkirchen;20807;13;;
50996;;Auenweg(Rodenkirchen);;;12;72;Rodenkirchen;20806;13;;
50996;;Auenweg(Rodenkirchen);71;133;84;140;Rodenkirchen;20812;13;;
