zip;street;number_odd_from;number_odd_to;number_even_from;number_even_to;district_name;vote_district_id;landtag_election_district_id;local_election_district_id;bundestag_election_district_id
57439;Mozartstraße;3;11;6;8;Ennest;16.1;;;149
57439;Mühlengraben;17;17;6;6;Attendorn;02.1;;;149
57439;Mühlenschlader Straße;1;21;4;22;Ennest;17.1;;;149
57439;Mühlenweg;1;45;4;46;Biekhofen;05.1;;;149
57439;Mühlhardt;1;35;2;34;Attendorn;06.1;;;149
57439;Mühlhardt;37;77;44;86;Holzweg;16.1;;;149
57439;Münchener Straße;3;137;2;98;Attendorn;07.1;;;149
57439;Neue Straße;3;15;4;8;Ennest;17.1;;;149
57439;Niederste Straße;3;23;2;32;Attendorn;08.1;;;149
57439;Nordwall;1;23;2;40;Attendorn;08.1;;;149
57439;Notburgaplatz;1;7;2;4;Helden;19.1;;;149
57439;Oberbremge;1;1;;;Bremge b. Ennest;16.1;;;149
57439;Oberdorf;3;3;2;12;Bürberg;12.1;;;149
57439;Oberer Kehlberg;5;31;4;22;Attendorn;01.1;;;149
57439;Obergarten;;;12;22;Wörmge;12.1;;;149
57439;Oberstraße;3;21;2;20;Listerscheid;13.1;;;149
57439;Osemundweg;7;7;;;Attendorn;06.1;;;149
57439;Osnabrücker Straße;3;17;;;Attendorn;09.1;;;149
57439;Osterfeuerweg;23;23;2;20;Ennest;16.1;;;149
57439;Osterschlah;7;29;2;20;Ennest;17.1;;;149
57439;Ostwall;91;101;88;104;Attendorn;02.1;;;149
57439;Pater-Kilian-Weg;;;2;22;Attendorn;01.1;;;149
57439;Pettmecke;1;79;4;100;Beukenbeul;13.1;;;149
57439;Pfarrweg;5;5;4;4;Neu-Listernohl;12.1;;;149
57439;Plaßmannshof;3;31;18;32;Attendorn;06.1;;;149
57439;Plettenberger Straße;11;27;;;Keseberg;14.1;;;149
57439;Plettenberger Straße;61;65;52;76;Windhausen;14.1;;;149
57439;Plettenberger Straße;111;143;130;142;Lichtringhausen;15.1;;;149
57439;Plettenberger Straße;161;169;156;166;Neuenhof;15.1;;;149
57439;Poststraße;1;1;2;8;Ennest;16.1;;;149
57439;Quellenweg;5;13;8;16;Ennest;16.1;;;149
57439;Rapsweg;3;5;2;10;Neu-Listernohl;12.1;;;149
57439;Rauterkusen;9;11;12;26;Rauterkusen;16.1;;;149
57439;Rautersbeul;1;1;;;Rautersbeul;05.1;;;149
57439;Relekes Weg;3;15;2;12;Biekhofen;05.1;;;149
57439;Rennofenweg;1;7;4;10;Attendorn;06.1;;;149
57439;Reper Höhe;5;17;4;14;Repe;04.1;;;149
57439;Reper Weg;1;5;2;10;Attendorn;02.1;;;149
57439;Repetalstraße;11;27;10;20;Rieflinghausen;04.1;;;149
57439;Repetalstraße;67;77;58;76;Repe;04.1;;;149
57439;Repetalstraße;121;213;132;212;Helden;19.1;;;149
57439;Repetalstraße;219;285;222;266;Niederhelden;04.1;;;149
57439;Repetalstraße;311;329;328;330;St. Claas;18.1;;;149
57439;Repetalstraße;331;375;334;346;Röllecken;10.1;;;149
57439;Repetalstraße;411;437;412;412;Borghausen;10.1;;;149
57439;Rieflinghauser Weg;1;19;2;12;Mecklinghausen;04.1;;;149
57439;Ritterlöhstraße;3;17;16;118;Ennest;16.1;;;149
57439;Riviusstraße;1;13;2;14;Attendorn;01.1;;;149
57439;Roscheid;11;19;12;22;Roscheid;15.1;;;149
57439;Rosenhof;1;3;2;4;Attendorn;03.1;;;149
57439;Rosenweg;1;9;4;6;Ennest;17.1;;;149
57439;Rostocker Straße;1;23;4;26;Attendorn;11.1;;;149
57439;Rotdornweg;1;11;6;10;Ennest;16.1;;;149
57439;Ruhland;1;1;;;Ennest;16.1;;;149
57439;Röntgenstraße;;;8;32;Ennest;17.1;;;149
57439;Saarbrücker Straße;13;67;2;28;Attendorn;07.1;;;149
57439;Sassestraße;1;29;2;20;Attendorn;02.1;;;149
57439;Schallhollenloch;3;39;6;42;Attendorn;07.1;;;149
